factura_id,cliente_id,cantidad,monto_pesos,producto_id,fecha
3599,12402,1,17900,27011,2022-09-03
3599,12402,3,93600,43003,2022-09-03
3599,12402,1,8100,44004,2022-09-03
3600,11980,1,18600,39015,2022-09-03
3600,11980,1,12100,34013,2022-09-03
3600,11980,1,27800,6009,2022-09-03
3601,11743,1,17900,27006,2022-09-03
3602,10771,1,23300,42008,2022-09-03
3602,10771,3,54900,14012,2022-09-03
3602,10771,1,9700,3002,2022-09-03
3602,10771,1,6900,31011,2022-09-03
3602,10771,1,19900,38014,2022-09-03
3603,10691,1,24600,24014,2022-09-03
3603,10691,1,14900,40006,2022-09-03
3604,11797,1,7400,29005,2022-09-03
3604,11797,1,19800,8013,2022-09-03
3604,11797,1,15800,2002,2022-09-03
3604,11797,1,19900,38015,2022-09-03
3587,12150,1,6900,31011,2022-09-02
3587,12150,1,8100,44004,2022-09-02
3587,12150,1,22500,25003,2022-09-02
3588,10689,1,8100,44009,2022-09-02
3588,10689,1,6900,31012,2022-09-02
3589,10743,1,15800,2012,2022-09-02
3589,10743,1,24600,24002,2022-09-02
3590,12844,2,31400,16010,2022-09-02
3590,12844,1,19900,38015,2022-09-02
3590,12844,1,12100,34007,2022-09-02
3591,12607,2,13800,31008,2022-09-02
3591,12607,1,7600,30010,2022-09-02
3591,12607,2,29600,1001,2022-09-02
3591,12607,1,18600,39015,2022-09-02
3592,10230,1,14800,1002,2022-09-02
3593,12250,1,14900,40009,2022-09-02
3593,12250,1,8100,44005,2022-09-02
3593,12250,2,39800,38015,2022-09-02
3593,12250,2,11000,36013,2022-09-02
3594,10963,3,53700,27006,2022-09-02
3594,10963,1,19400,49014,2022-09-02
3594,10963,3,29100,3007,2022-09-02
3595,13390,1,24600,24010,2022-09-02
3582,11523,1,8700,35006,2022-09-01
3582,11523,1,14800,1001,2022-09-01
3583,13269,1,19900,38012,2022-09-01
3583,13269,2,32200,28013,2022-09-01
3583,13269,1,18600,39015,2022-09-01
3583,13269,1,14800,1002,2022-09-01
3583,13269,2,11000,36015,2022-09-01
3584,10143,1,26500,33009,2022-09-01
3584,10143,2,32400,47010,2022-09-01
3585,11842,1,17400,7009,2022-09-01
3585,11842,2,22400,19014,2022-09-01
3585,11842,1,24600,24014,2022-09-01
3585,11842,1,14400,21005,2022-09-01
3585,11842,1,6800,45013,2022-09-01
3586,11942,1,14800,1005,2022-09-01
3586,11942,2,17400,35006,2022-09-01
3572,11818,2,29600,1002,2022-08-31
3572,11818,1,14400,21005,2022-08-31
3572,11818,1,17900,27001,2022-08-31
3572,11818,3,58200,49015,2022-08-31
3572,11818,1,27800,6009,2022-08-31
3572,11818,1,14900,40006,2022-08-31
3573,10523,1,23300,42012,2022-08-31
3573,10523,1,8100,44005,2022-08-31
3573,10523,1,18600,39005,2022-08-31
3573,10523,2,34800,7008,2022-08-31
3573,10523,2,35800,27011,2022-08-31
3573,10523,2,28800,21011,2022-08-31
3574,12340,1,10900,41005,2022-08-31
3574,12340,2,35800,27006,2022-08-31
3574,12340,1,6300,37003,2022-08-31
3574,12340,2,17400,35009,2022-08-31
3574,12340,1,7400,29007,2022-08-31
3575,11688,1,5500,36015,2022-08-31
3575,11688,3,52200,7004,2022-08-31
3575,11688,2,14800,29005,2022-08-31
3576,10496,3,53700,27011,2022-08-31
3577,12256,2,32400,47010,2022-08-31
3577,12256,1,11200,19014,2022-08-31
3577,12256,1,6300,37011,2022-08-31
3577,12256,2,15200,30010,2022-08-31
3578,10078,1,12100,34010,2022-08-31
3579,10473,1,18600,39005,2022-08-31
3579,10473,1,14800,1012,2022-08-31
3579,10473,1,8100,44005,2022-08-31
3579,10473,3,53700,27011,2022-08-31
3579,10473,2,11000,36001,2022-08-31
3579,10473,3,63300,18013,2022-08-31
3580,13296,1,14900,40009,2022-08-31
3580,13296,1,21000,26015,2022-08-31
3580,13296,2,35800,27004,2022-08-31
3581,10198,1,19900,38012,2022-08-31
3581,10198,1,17400,7009,2022-08-31
3581,10198,2,16200,44010,2022-08-31
3568,11298,2,29800,40006,2022-08-30
3568,11298,1,8100,44005,2022-08-30
3568,11298,1,9700,3010,2022-08-30
3569,12889,1,19900,38012,2022-08-30
3569,12889,1,9700,3007,2022-08-30
3569,12889,1,6900,31008,2022-08-30
3569,12889,3,44700,40012,2022-08-30
3569,12889,2,20600,23005,2022-08-30
3569,12889,1,31200,43013,2022-08-30
3570,12367,2,29800,40002,2022-08-30
3570,12367,2,11000,36001,2022-08-30
3570,12367,1,14400,21006,2022-08-30
3570,12367,1,22500,25007,2022-08-30
3570,12367,3,44700,40012,2022-08-30
3571,11905,1,18200,17004,2022-08-30
3553,12168,2,17400,35004,2022-08-29
3553,12168,2,28800,21005,2022-08-29
3553,12168,1,6900,31007,2022-08-29
3553,12168,1,7600,30010,2022-08-29
3553,12168,3,89400,15009,2022-08-29
3553,12168,1,7400,29005,2022-08-29
3554,11626,3,52200,7005,2022-08-29
3554,11626,1,6200,9007,2022-08-29
3555,11169,2,28800,21006,2022-08-29
3555,11169,2,38800,49014,2022-08-29
3556,12197,1,24600,24002,2022-08-29
3556,12197,1,17400,7007,2022-08-29
3556,12197,1,21000,26015,2022-08-29
3557,12952,2,31400,16011,2022-08-29
3557,12952,1,17400,7009,2022-08-29
3558,12427,2,24200,34010,2022-08-29
3558,12427,1,19800,8013,2022-08-29
3558,12427,1,17900,27004,2022-08-29
3559,10691,1,24600,24011,2022-08-29
3560,11456,1,19900,38015,2022-08-29
3560,11456,1,14900,40012,2022-08-29
3560,11456,1,12100,34007,2022-08-29
3560,11456,1,7600,30015,2022-08-29
3560,11456,1,5800,10003,2022-08-29
3561,11432,1,19900,38007,2022-08-29
3561,11432,2,46600,42001,2022-08-29
3561,11432,1,24600,24011,2022-08-29
3561,11432,2,16200,44005,2022-08-29
3561,11432,2,28800,21005,2022-08-29
3562,13432,3,24300,44014,2022-08-29
3562,13432,1,8100,44011,2022-08-29
3562,13432,1,6900,31006,2022-08-29
3562,13432,1,6900,31008,2022-08-29
3562,13432,1,18200,17002,2022-08-29
3563,10604,2,29800,40002,2022-08-29
3563,10604,2,11600,10005,2022-08-29
3564,13421,2,24200,34010,2022-08-29
3565,12569,1,17900,27001,2022-08-29
3565,12569,1,17400,7005,2022-08-29
3565,12569,3,55800,39001,2022-08-29
3565,12569,1,14900,40009,2022-08-29
3565,12569,3,24300,44005,2022-08-29
3566,10958,1,8700,35009,2022-08-29
3566,10958,2,29600,1011,2022-08-29
3566,10958,2,31600,2002,2022-08-29
3566,10958,2,35800,27006,2022-08-29
3567,10366,2,16200,44010,2022-08-29
3567,10366,1,23300,42008,2022-08-29
3567,10366,2,16400,12006,2022-08-29
3567,10366,1,7400,29005,2022-08-29
3567,10366,3,73800,24014,2022-08-29
3567,10366,1,6800,45013,2022-08-29
3551,13416,2,20600,23005,2022-08-28
3551,13416,1,31200,43013,2022-08-28
3551,13416,1,12100,34007,2022-08-28
3551,13416,1,19800,8013,2022-08-28
3552,13027,1,7400,29005,2022-08-28
3552,13027,2,12600,37011,2022-08-28
3552,13027,1,5500,36013,2022-08-28
3552,13027,3,18900,37003,2022-08-28
3552,13027,2,24200,34010,2022-08-28
3552,13027,1,14400,21005,2022-08-28
3538,13309,2,35800,27004,2022-08-27
3538,13309,2,34800,7008,2022-08-27
3538,13309,3,18900,37011,2022-08-27
3539,10251,2,38800,49015,2022-08-27
3539,10251,1,5500,36013,2022-08-27
3539,10251,3,47100,16014,2022-08-27
3539,10251,2,16200,44009,2022-08-27
3539,10251,1,16100,28013,2022-08-27
3540,12585,1,18600,39001,2022-08-27
3540,12585,1,21000,26011,2022-08-27
3540,12585,1,15700,16010,2022-08-27
3541,11893,1,15700,16005,2022-08-27
3541,11893,1,8100,44010,2022-08-27
3541,11893,2,32400,47008,2022-08-27
3542,10397,1,26500,33009,2022-08-27
3542,10397,2,24200,34010,2022-08-27
3542,10397,1,29800,15002,2022-08-27
3542,10397,1,16200,47001,2022-08-27
3543,12974,1,27800,6009,2022-08-27
3543,12974,2,17400,35006,2022-08-27
3543,12974,1,6200,9012,2022-08-27
3543,12974,1,24600,24014,2022-08-27
3543,12974,2,34800,7009,2022-08-27
3544,11139,2,16200,44004,2022-08-27
3544,11139,1,27800,6012,2022-08-27
3544,11139,1,22500,25003,2022-08-27
3545,10079,1,17900,27004,2022-08-27
3545,10079,2,59600,15014,2022-08-27
3545,10079,3,54600,17001,2022-08-27
3546,11127,1,19400,49015,2022-08-27
3546,11127,2,55600,6011,2022-08-27
3546,11127,3,51900,22015,2022-08-27
3546,11127,2,36400,17002,2022-08-27
3546,11127,2,20600,23005,2022-08-27
3547,13474,2,46600,42001,2022-08-27
3547,13474,3,69900,42003,2022-08-27
3547,13474,1,16200,47006,2022-08-27
3547,13474,1,19500,13010,2022-08-27
3547,13474,1,31200,43014,2022-08-27
3548,13013,1,18200,17011,2022-08-27
3548,13013,2,55600,6012,2022-08-27
3548,13013,1,17400,7010,2022-08-27
3549,10565,2,39000,13013,2022-08-27
3549,10565,1,9700,3012,2022-08-27
3549,10565,2,35800,27015,2022-08-27
3549,10565,1,17400,7008,2022-08-27
3549,10565,1,14900,40009,2022-08-27
3550,12969,1,23800,32003,2022-08-27
3534,10081,2,21800,41005,2022-08-26
3534,10081,1,6300,37003,2022-08-26
3534,10081,1,19900,38010,2022-08-26
3534,10081,1,14800,1011,2022-08-26
3534,10081,1,27800,6004,2022-08-26
3534,10081,1,15700,16010,2022-08-26
3535,13069,3,93600,43003,2022-08-26
3535,13069,2,12600,37003,2022-08-26
3535,13069,2,59600,15009,2022-08-26
3536,12256,1,19900,38014,2022-08-26
3536,12256,1,24600,24002,2022-08-26
3536,12256,2,29600,1005,2022-08-26
3536,12256,2,14800,29002,2022-08-26
3536,12256,2,31400,16010,2022-08-26
3536,12256,2,62400,43005,2022-08-26
3537,13326,2,46600,42012,2022-08-26
3537,13326,2,38800,49013,2022-08-26
3532,11294,2,45000,25003,2022-08-25
3532,11294,1,27800,6009,2022-08-25
3533,12592,1,23800,32003,2022-08-25
3523,13286,1,14900,40009,2022-08-24
3523,13286,2,29800,40012,2022-08-24
3523,13286,2,29800,40006,2022-08-24
3523,13286,2,13800,31011,2022-08-24
3523,13286,3,22200,29007,2022-08-24
3524,10005,2,11000,36002,2022-08-24
3524,10005,2,53000,33009,2022-08-24
3524,10005,1,19500,13005,2022-08-24
3524,10005,2,31400,16010,2022-08-24
3524,10005,2,46600,42012,2022-08-24
3524,10005,1,24600,24003,2022-08-24
3525,12052,1,15800,2012,2022-08-24
3525,12052,1,15700,16011,2022-08-24
3525,12052,2,12400,9007,2022-08-24
3525,12052,2,19400,3010,2022-08-24
3525,12052,2,42000,26011,2022-08-24
3525,12052,1,9700,3012,2022-08-24
3526,10982,1,22500,25004,2022-08-24
3527,12784,2,34600,22006,2022-08-24
3527,12784,2,16200,44009,2022-08-24
3527,12784,2,17600,11015,2022-08-24
3527,12784,1,14400,21011,2022-08-24
3527,12784,1,8100,44005,2022-08-24
3527,12784,3,16500,36002,2022-08-24
3528,10770,1,23300,42012,2022-08-24
3529,11654,2,37200,39001,2022-08-24
3529,11654,1,8700,35009,2022-08-24
3530,10626,1,14900,40012,2022-08-24
3530,10626,1,12600,20002,2022-08-24
3530,10626,1,19900,38007,2022-08-24
3531,10955,2,34800,7010,2022-08-24
3531,10955,1,10300,23005,2022-08-24
3531,10955,1,22500,25007,2022-08-24
3514,11748,2,39800,38015,2022-08-23
3515,12261,2,34600,22015,2022-08-23
3515,12261,1,9700,3007,2022-08-23
3516,10619,1,19500,13013,2022-08-23
3516,10619,3,54900,14012,2022-08-23
3517,13364,1,8700,35003,2022-08-23
3517,13364,1,9700,3007,2022-08-23
3518,11395,3,51900,22015,2022-08-23
3518,11395,1,23300,42001,2022-08-23
3518,11395,3,59700,38014,2022-08-23
3518,11395,1,6900,31007,2022-08-23
3518,11395,3,86100,5009,2022-08-23
3519,11136,1,17900,27015,2022-08-23
3519,11136,2,16200,44010,2022-08-23
3519,11136,1,5500,36002,2022-08-23
3519,11136,1,16200,47010,2022-08-23
3519,11136,1,7600,30015,2022-08-23
3519,11136,1,6900,31012,2022-08-23
3520,10657,2,35800,27001,2022-08-23
3520,10657,1,22500,25007,2022-08-23
3520,10657,2,19400,3002,2022-08-23
3520,10657,1,6900,31011,2022-08-23
3520,10657,2,12600,37011,2022-08-23
3521,11388,1,17900,27011,2022-08-23
3521,11388,2,35800,27001,2022-08-23
3521,11388,2,31400,16006,2022-08-23
3521,11388,1,7400,29002,2022-08-23
3521,11388,3,93600,43003,2022-08-23
3522,10770,2,34800,7008,2022-08-23
3499,11420,2,34800,7007,2022-08-22
3499,11420,2,55600,6011,2022-08-22
3500,12019,1,27800,6004,2022-08-22
3500,12019,1,17900,27006,2022-08-22
3500,12019,1,14400,21011,2022-08-22
3500,12019,2,32400,47006,2022-08-22
3501,10844,2,11600,10004,2022-08-22
3501,10844,1,19400,49015,2022-08-22
3501,10844,1,6900,31012,2022-08-22
3501,10844,1,17300,22006,2022-08-22
3501,10844,2,13800,31006,2022-08-22
3502,10148,1,8700,35006,2022-08-22
3502,10148,1,14400,21011,2022-08-22
3502,10148,1,19900,38010,2022-08-22
3502,10148,1,12100,34012,2022-08-22
3502,10148,1,6900,31007,2022-08-22
3503,11087,3,29100,3009,2022-08-22
3503,11087,1,19900,38012,2022-08-22
3503,11087,2,12600,37011,2022-08-22
3503,11087,1,17400,7009,2022-08-22
3503,11087,1,8800,11002,2022-08-22
3504,12962,1,17400,7005,2022-08-22
3504,12962,1,18200,17012,2022-08-22
3504,12962,1,8800,11015,2022-08-22
3505,10212,2,31600,2012,2022-08-22
3505,10212,3,16500,36001,2022-08-22
3505,10212,1,10900,41005,2022-08-22
3505,10212,1,8700,35009,2022-08-22
3505,10212,1,14900,40005,2022-08-22
3505,10212,1,27800,6009,2022-08-22
3506,12055,2,13800,31004,2022-08-22
3506,12055,1,28700,5004,2022-08-22
3506,12055,2,32400,47010,2022-08-22
3507,13385,1,18200,17002,2022-08-22
3508,13263,1,5500,36001,2022-08-22
3508,13263,2,29800,40009,2022-08-22
3508,13263,1,22500,25012,2022-08-22
3508,13263,2,42000,26011,2022-08-22
3508,13263,1,22500,25003,2022-08-22
3509,11112,2,25200,20002,2022-08-22
3510,12403,2,13800,31012,2022-08-22
3510,12403,2,31400,16011,2022-08-22
3510,12403,1,17900,27015,2022-08-22
3510,12403,1,7400,29002,2022-08-22
3510,12403,1,31200,43005,2022-08-22
3511,12869,1,21000,26015,2022-08-22
3511,12869,2,36400,17001,2022-08-22
3511,12869,2,42200,18013,2022-08-22
3511,12869,1,6800,45006,2022-08-22
3511,12869,1,18600,39015,2022-08-22
3511,12869,2,19400,3009,2022-08-22
3512,12874,1,15800,2012,2022-08-22
3512,12874,1,14400,21008,2022-08-22
3512,12874,2,16200,44011,2022-08-22
3512,12874,1,15700,16011,2022-08-22
3512,12874,1,18200,17004,2022-08-22
3512,12874,1,10900,41005,2022-08-22
3513,10704,1,17900,27004,2022-08-22
3513,10704,2,17400,35006,2022-08-22
3513,10704,2,17600,11007,2022-08-22
3492,12296,1,14900,40005,2022-08-21
3492,12296,1,17400,7007,2022-08-21
3492,12296,1,17400,7010,2022-08-21
3492,12296,1,6900,31011,2022-08-21
3492,12296,2,25200,20002,2022-08-21
3492,12296,2,42000,26012,2022-08-21
3493,12047,2,47600,32005,2022-08-21
3493,12047,3,29100,3010,2022-08-21
3493,12047,3,89400,15009,2022-08-21
3493,12047,1,15700,16014,2022-08-21
3493,12047,1,17400,7007,2022-08-21
3493,12047,2,32400,47010,2022-08-21
3494,11967,2,49200,24014,2022-08-21
3494,11967,2,14800,29002,2022-08-21
3494,11967,2,35800,27001,2022-08-21
3494,11967,2,55600,6012,2022-08-21
3495,11908,2,21800,41005,2022-08-21
3495,11908,1,24600,24015,2022-08-21
3495,11908,1,14800,1001,2022-08-21
3496,12034,1,14900,40011,2022-08-21
3496,12034,2,31400,16005,2022-08-21
3496,12034,1,24600,24002,2022-08-21
3497,12437,1,15700,16014,2022-08-21
3497,12437,1,19900,38010,2022-08-21
3497,12437,2,42200,18005,2022-08-21
3497,12437,1,12600,20002,2022-08-21
3497,12437,1,29800,15009,2022-08-21
3497,12437,2,32400,47008,2022-08-21
3498,10493,1,15700,16005,2022-08-21
3498,10493,1,12600,20002,2022-08-21
3498,10493,1,5800,10004,2022-08-21
3480,10275,1,9700,3010,2022-08-20
3480,10275,1,7600,30015,2022-08-20
3480,10275,3,47400,2012,2022-08-20
3480,10275,1,18600,39009,2022-08-20
3480,10275,2,12600,37003,2022-08-20
3480,10275,1,10300,23011,2022-08-20
3481,11776,2,16200,44005,2022-08-20
3481,11776,1,16200,47001,2022-08-20
3481,11776,1,6200,9007,2022-08-20
3482,10032,1,19400,49014,2022-08-20
3482,10032,1,14800,1005,2022-08-20
3482,10032,1,14900,40005,2022-08-20
3482,10032,1,31200,43005,2022-08-20
3482,10032,3,30900,23005,2022-08-20
3483,12871,3,36300,34013,2022-08-20
3483,12871,2,42000,26012,2022-08-20
3484,10769,1,15700,16011,2022-08-20
3485,12779,1,18600,39001,2022-08-20
3485,12779,1,21100,18005,2022-08-20
3486,11579,2,42000,26011,2022-08-20
3487,11605,2,38800,49015,2022-08-20
3487,11605,1,18600,39005,2022-08-20
3487,11605,1,12100,34012,2022-08-20
3488,12516,2,12400,9012,2022-08-20
3489,12251,1,31200,43005,2022-08-20
3490,10816,1,12600,20014,2022-08-20
3490,10816,2,11600,10003,2022-08-20
3491,10486,1,15800,2002,2022-08-20
3491,10486,2,39800,38007,2022-08-20
3475,10313,1,27800,6011,2022-08-19
3475,10313,2,47600,32005,2022-08-19
3475,10313,2,29800,40009,2022-08-19
3475,10313,2,34800,7007,2022-08-19
3475,10313,2,13600,45013,2022-08-19
3475,10313,2,35800,27004,2022-08-19
3476,10473,1,8100,44011,2022-08-19
3476,10473,3,17400,10004,2022-08-19
3476,10473,1,17400,7010,2022-08-19
3476,10473,1,23300,42008,2022-08-19
3477,12817,1,7400,29007,2022-08-19
3477,12817,1,27800,6009,2022-08-19
3477,12817,3,48300,28013,2022-08-19
3477,12817,1,12600,20002,2022-08-19
3477,12817,1,12100,34010,2022-08-19
3478,13323,1,6300,37011,2022-08-19
3478,13323,2,45000,25012,2022-08-19
3479,11701,1,21000,26012,2022-08-19
3471,10533,2,42200,18013,2022-08-18
3471,10533,1,17400,7005,2022-08-18
3471,10533,1,18600,39005,2022-08-18
3472,11647,1,31200,43009,2022-08-18
3472,11647,1,17400,7009,2022-08-18
3472,11647,2,37200,39001,2022-08-18
3473,10320,1,27800,6009,2022-08-18
3473,10320,2,24200,34012,2022-08-18
3473,10320,1,17400,7007,2022-08-18
3474,13487,2,49200,24014,2022-08-18
3474,13487,2,36400,17001,2022-08-18
3474,13487,1,17400,7007,2022-08-18
3474,13487,2,57400,5004,2022-08-18
3468,13114,2,62400,43005,2022-08-17
3468,13114,2,36600,14012,2022-08-17
3468,13114,1,19400,49014,2022-08-17
3468,13114,2,34800,7008,2022-08-17
3468,13114,1,23800,32005,2022-08-17
3468,13114,1,14800,1005,2022-08-17
3469,10880,1,31200,43005,2022-08-17
3469,10880,1,9700,3007,2022-08-17
3469,10880,1,10900,41005,2022-08-17
3469,10880,1,6300,37011,2022-08-17
3470,10686,1,29800,15014,2022-08-17
3470,10686,2,42000,26011,2022-08-17
3470,10686,1,15800,2002,2022-08-17
3470,10686,3,58200,49014,2022-08-17
3470,10686,1,19400,49013,2022-08-17
3470,10686,2,45000,25007,2022-08-17
3464,11032,2,34600,22006,2022-08-16
3465,12787,1,11200,19014,2022-08-16
3465,12787,2,13600,45006,2022-08-16
3466,12707,3,20700,31011,2022-08-16
3466,12707,2,32400,47001,2022-08-16
3466,12707,1,22500,25008,2022-08-16
3466,12707,2,16200,44014,2022-08-16
3466,12707,1,17400,7007,2022-08-16
3467,11580,1,22500,25004,2022-08-16
3467,11580,1,28700,5004,2022-08-16
3467,11580,1,12100,34005,2022-08-16
3467,11580,1,17300,22015,2022-08-16
3467,11580,2,29600,1012,2022-08-16
3467,11580,1,8100,44011,2022-08-16
3454,11866,1,19500,13010,2022-08-15
3454,11866,1,12100,34010,2022-08-15
3454,11866,1,9700,3007,2022-08-15
3455,13408,2,13800,31008,2022-08-15
3455,13408,1,11200,19014,2022-08-15
3456,11177,2,49200,24014,2022-08-15
3456,11177,1,15700,16005,2022-08-15
3456,11177,2,31600,2002,2022-08-15
3456,11177,1,5800,10004,2022-08-15
3456,11177,1,24600,24010,2022-08-15
3456,11177,2,13800,31011,2022-08-15
3457,10529,2,31600,46013,2022-08-15
3457,10529,1,19400,49015,2022-08-15
3458,11999,2,39800,38002,2022-08-15
3459,11184,1,17900,27001,2022-08-15
3459,11184,2,14800,29005,2022-08-15
3460,12816,1,17900,27001,2022-08-15
3460,12816,1,7400,29002,2022-08-15
3460,12816,2,46600,42003,2022-08-15
3460,12816,3,63300,18013,2022-08-15
3460,12816,1,29800,15007,2022-08-15
3460,12816,1,14800,1004,2022-08-15
3461,12846,3,16500,36013,2022-08-15
3461,12846,1,16200,47006,2022-08-15
3461,12846,1,6200,9012,2022-08-15
3461,12846,1,9700,3007,2022-08-15
3462,13279,2,42400,4002,2022-08-15
3462,13279,3,20700,31006,2022-08-15
3462,13279,1,16200,47010,2022-08-15
3462,13279,2,11000,36002,2022-08-15
3462,13279,2,31400,16011,2022-08-15
3463,11344,1,9700,3010,2022-08-15
3463,11344,2,34600,48002,2022-08-15
3463,11344,2,16200,44011,2022-08-15
3463,11344,3,79500,33009,2022-08-15
3463,11344,2,62400,43002,2022-08-15
3463,11344,2,17600,11002,2022-08-15
3446,11886,2,12400,9012,2022-08-14
3446,11886,3,93600,43002,2022-08-14
3446,11886,1,18600,39001,2022-08-14
3446,11886,3,29100,3007,2022-08-14
3446,11886,1,19900,38015,2022-08-14
3447,12782,1,6800,45006,2022-08-14
3447,12782,3,17400,10004,2022-08-14
3447,12782,2,39800,38010,2022-08-14
3447,12782,2,31400,16005,2022-08-14
3448,10692,1,29800,15014,2022-08-14
3448,10692,1,19400,49015,2022-08-14
3448,10692,1,16200,47015,2022-08-14
3448,10692,1,19400,49013,2022-08-14
3448,10692,1,17400,7007,2022-08-14
3449,12582,1,24600,24011,2022-08-14
3449,12582,3,59400,8013,2022-08-14
3449,12582,2,46600,42012,2022-08-14
3449,12582,1,14800,1001,2022-08-14
3450,13318,1,24600,24002,2022-08-14
3450,13318,3,24300,44010,2022-08-14
3450,13318,1,9700,3009,2022-08-14
3450,13318,2,39600,8013,2022-08-14
3451,11202,1,17400,7005,2022-08-14
3452,12124,1,23800,32005,2022-08-14
3453,13158,1,8100,44005,2022-08-14
3437,11824,3,67500,25007,2022-08-13
3437,11824,2,25200,20014,2022-08-13
3437,11824,2,24200,34007,2022-08-13
3437,11824,1,12600,20002,2022-08-13
3437,11824,1,15700,16006,2022-08-13
3438,12275,3,86100,5009,2022-08-13
3439,11534,1,19500,13005,2022-08-13
3440,11234,2,15200,30015,2022-08-13
3440,11234,2,19400,3009,2022-08-13
3441,13180,1,23800,32005,2022-08-13
3441,13180,1,6900,31008,2022-08-13
3441,13180,1,28700,5004,2022-08-13
3441,13180,2,16200,44011,2022-08-13
3441,13180,1,9700,3001,2022-08-13
3441,13180,2,39000,13010,2022-08-13
3442,10648,1,6200,9012,2022-08-13
3442,10648,1,19400,49013,2022-08-13
3442,10648,2,35800,27004,2022-08-13
3442,10648,3,53700,27001,2022-08-13
3443,10810,1,28700,5009,2022-08-13
3443,10810,2,37200,39005,2022-08-13
3443,10810,1,24600,24003,2022-08-13
3444,11789,2,25200,20014,2022-08-13
3444,11789,2,53000,33009,2022-08-13
3444,11789,1,28700,5004,2022-08-13
3445,12633,1,19400,49013,2022-08-13
3445,12633,1,27800,6004,2022-08-13
3445,12633,3,54600,17012,2022-08-13
3445,12633,1,8100,44010,2022-08-13
3426,12056,1,27800,6011,2022-08-12
3426,12056,2,36400,17002,2022-08-12
3427,13083,1,5500,36001,2022-08-12
3427,13083,1,8800,11007,2022-08-12
3428,10584,1,5800,10004,2022-08-12
3428,10584,1,5500,36015,2022-08-12
3428,10584,1,18200,17012,2022-08-12
3428,10584,1,19500,13010,2022-08-12
3428,10584,2,29800,40009,2022-08-12
3428,10584,1,31200,43014,2022-08-12
3429,10696,2,34800,7004,2022-08-12
3429,10696,1,6200,9007,2022-08-12
3429,10696,1,18200,17011,2022-08-12
3430,12728,1,8100,44009,2022-08-12
3431,11156,1,12100,34005,2022-08-12
3431,11156,1,23800,32003,2022-08-12
3432,12285,1,31200,43005,2022-08-12
3432,12285,1,24600,24015,2022-08-12
3432,12285,3,24300,44014,2022-08-12
3432,12285,1,14800,1012,2022-08-12
3433,10553,2,31400,16006,2022-08-12
3433,10553,1,6800,45013,2022-08-12
3434,10498,2,39000,13013,2022-08-12
3434,10498,2,31400,16011,2022-08-12
